Hello,Hello World!
hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
how,I don't know.
Hello,Hello World!
Hello,Hello World!
what days,getDate()
what days operate,	 We are operating every weekdays
Hello,Hello World!
time close,I don't really know what you are asking.
what time close, We are until 5pm
Hello,Hello World!
Where to go ?, You can go to extension office
Hello,Hello World!
hello,Hello World!
what time,Is there a different way you can ask that?
what requirements, You must ask specific questions
cani ask,I will have to give that some thought.
Hello,Hello World!
What is the requirements when taking diploma?, You can go to extention office and submit the Certificate of graduation
Hello,Hello World!
Hello,Hello World!
How do I request a transcript of record, You can go to the extension office 
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
what information od i need to provide, You must bring your ID
Hello,Hello World!
Hello,Hello World!
Hello,Hello World!
